order_id,customer_id,order_date,product_name,category,subcategory,quantity,revenue,discount,profit,region,state,segment
ORD107141,CUST2390,19-12-2023,Phones 30,Technology,Phones,8,6800.7,0.2,60.33,South,Karnataka,Consumer
ORD107142,CUST2304,13-07-2023,Storage 31,Office Supplies,Storage,9,2710.53,0.05,573.44,South,Gujarat,Consumer
ORD107143,CUST1544,23-12-2022,Phones 4,Technology,Phones,9,4926.95,0,291.59,North,Maharashtra,Home Office
ORD107144,CUST2048,01-06-2024,Tables 43,Furniture,Tables,1,1618.03,0.05,81.05,North,Delhi,Corporate
ORD107145,CUST2178,20-10-2024,Tables 28,Furniture,Tables,7,4793.13,0.2,-401.45,North,Karnataka,Home Office
ORD107146,CUST2518,17-09-2022,Tables 39,Furniture,Tables,6,8139.37,0.15,1127.53,East,Karnataka,Corporate
ORD107147,CUST2029,18-10-2022,Phones 18,Technology,Phones,6,4355.77,0.15,570.56,North,Gujarat,Corporate
ORD107148,CUST1839,01-05-2022,Bookcases 47,Furniture,Bookcases,9,3654.98,0,495.13,West,UP,Consumer
ORD107149,CUST1844,25-05-2023,Accessories 46,Technology,Accessories,6,5839.57,0.15,834.43,North,Gujarat,Home Office
ORD107150,CUST1504,14-10-2023,Storage 12,Office Supplies,Storage,10,9089.86,0.3,-41.92,East,Delhi,Corporate
ORD107151,CUST1779,27-05-2024,Bookcases 48,Furniture,Bookcases,5,6435.6,0.1,889.7,West,UP,Corporate
ORD107152,CUST1842,18-09-2022,Tables 8,Furniture,Tables,9,7888.08,0.1,355.17,East,Karnataka,Corporate
ORD107153,CUST1933,16-07-2022,Tables 13,Furniture,Tables,10,7838.25,0.05,1456.71,South,Maharashtra,Consumer
ORD107154,CUST2952,22-09-2023,Storage 41,Office Supplies,Storage,5,7586,0.2,-82.3,East,Tamil Nadu,Home Office
ORD107155,CUST1692,13-09-2023,Chairs 24,Furniture,Chairs,2,3402.51,0.1,500.81,South,Gujarat,Consumer
ORD107156,CUST2675,15-07-2024,Tables 13,Furniture,Tables,4,6658.42,0.2,632.08,North,Karnataka,Home Office
ORD107157,CUST1065,04-07-2022,Bookcases 43,Furniture,Bookcases,9,15071.76,0.2,1118.83,West,UP,Corporate
ORD107158,CUST1725,05-01-2023,Paper 42,Office Supplies,Paper,8,3086.05,0.1,203.76,South,Maharashtra,Home Office
ORD107159,CUST1577,11-02-2022,Binders 36,Office Supplies,Binders,1,665.56,0.1,72.89,West,Maharashtra,Home Office
ORD107160,CUST1353,10-12-2023,Tables 3,Furniture,Tables,4,3273.97,0.2,279.55,West,UP,Home Office
ORD107161,CUST2289,03-12-2023,Binders 42,Office Supplies,Binders,7,7573.03,0.15,-235.24,North,Maharashtra,Consumer
ORD107162,CUST1543,08-08-2022,Binders 6,Office Supplies,Binders,10,1968.47,0,287.08,North,Gujarat,Consumer
ORD107163,CUST1129,18-11-2022,Paper 15,Office Supplies,Paper,6,6906.91,0,1582.59,South,Delhi,Consumer
ORD107164,CUST1942,23-06-2023,Laptops 8,Technology,Laptops,8,11177.36,0.3,-2765.09,East,Gujarat,Corporate
ORD107165,CUST2805,27-10-2022,Tables 24,Furniture,Tables,6,11790.99,0.15,-325.82,West,UP,Home Office
ORD107166,CUST1398,29-07-2022,Accessories 12,Technology,Accessories,10,17912.97,0.1,1815.77,North,Maharashtra,Home Office
ORD107167,CUST2614,13-03-2022,Paper 50,Office Supplies,Paper,6,8715.8,0.3,-655.9,South,Tamil Nadu,Consumer
ORD107168,CUST2121,24-01-2023,Tables 33,Furniture,Tables,9,9908.14,0.1,1574.98,North,Gujarat,Consumer
ORD107169,CUST2172,18-04-2023,Chairs 48,Furniture,Chairs,4,1800.14,0.1,-1.08,West,Maharashtra,Consumer
ORD107170,CUST2717,16-02-2023,Laptops 18,Technology,Laptops,1,345.24,0.05,58.22,South,Maharashtra,Home Office
ORD107171,CUST2508,01-09-2022,Paper 34,Office Supplies,Paper,4,939.13,0.1,83.06,East,Karnataka,Home Office
ORD107172,CUST1310,22-02-2022,Binders 26,Office Supplies,Binders,7,2327.45,0.1,28.32,North,Delhi,Home Office
ORD107173,CUST2417,13-09-2023,Bookcases 5,Furniture,Bookcases,3,4981.36,0,1431.84,West,UP,Home Office
ORD107174,CUST1949,22-08-2024,Paper 26,Office Supplies,Paper,3,577.85,0.15,72.52,East,Delhi,Corporate
ORD107175,CUST1981,26-04-2023,Binders 6,Office Supplies,Binders,3,1647.5,0.15,135.58,North,Delhi,Corporate
ORD107176,CUST1919,16-02-2023,Chairs 11,Furniture,Chairs,7,10230.1,0.2,-198.86,North,Tamil Nadu,Home Office
ORD107177,CUST2077,18-03-2024,Bookcases 38,Furniture,Bookcases,9,1811.96,0.3,-206.88,East,Karnataka,Consumer
ORD107178,CUST2969,05-07-2024,Storage 29,Office Supplies,Storage,4,6700.09,0.05,644.19,East,Gujarat,Home Office
ORD107179,CUST1947,17-12-2022,Binders 48,Office Supplies,Binders,5,4335.04,0.15,562.79,South,Gujarat,Consumer
ORD107180,CUST2215,17-04-2024,Laptops 33,Technology,Laptops,5,7889.98,0.05,39.05,West,Gujarat,Home Office
ORD107181,CUST2672,15-05-2023,Chairs 40,Furniture,Chairs,4,5624.36,0,1233.2,West,Maharashtra,Consumer
ORD107182,CUST2827,05-01-2022,Laptops 24,Technology,Laptops,8,11633.85,0.1,1546.49,North,Gujarat,Corporate
ORD107183,CUST1694,16-05-2022,Chairs 9,Furniture,Chairs,6,10077.2,0.3,-1098.65,West,Karnataka,Corporate
ORD107184,CUST2701,12-04-2022,Binders 41,Office Supplies,Binders,7,5671.13,0.1,178.64,South,Karnataka,Corporate
ORD107185,CUST1735,16-10-2024,Binders 17,Office Supplies,Binders,3,3388.72,0.15,140.81,North,Gujarat,Consumer
ORD107186,CUST2940,14-12-2024,Tables 42,Furniture,Tables,8,12216.31,0.2,810.46,East,Tamil Nadu,Home Office
ORD107187,CUST1514,07-03-2023,Accessories 13,Technology,Accessories,2,365.18,0.15,33.07,East,Tamil Nadu,Consumer
ORD107188,CUST1228,07-05-2022,Binders 36,Office Supplies,Binders,7,13377.33,0.1,742.34,East,Maharashtra,Consumer
ORD107189,CUST1899,29-09-2024,Tables 43,Furniture,Tables,5,9528.65,0.3,-2091.9,East,Karnataka,Home Office
ORD107190,CUST1735,02-02-2022,Chairs 1,Furniture,Chairs,2,2840.56,0.3,-133.82,North,Tamil Nadu,Home Office
ORD107191,CUST1863,11-06-2022,Phones 44,Technology,Phones,3,3341.46,0.2,226.88,South,UP,Home Office
ORD107192,CUST1771,06-03-2022,Accessories 2,Technology,Accessories,3,2340.02,0,209.89,North,Tamil Nadu,Home Office
ORD107193,CUST2256,05-03-2024,Laptops 48,Technology,Laptops,7,3441.99,0.05,313.5,West,Tamil Nadu,Home Office
ORD107194,CUST1405,15-06-2022,Storage 14,Office Supplies,Storage,6,10285.75,0,1275.05,East,Maharashtra,Corporate
ORD107195,CUST2854,07-11-2024,Binders 29,Office Supplies,Binders,7,2888.69,0.1,-2.47,South,Karnataka,Corporate
ORD107196,CUST1361,25-11-2022,Paper 23,Office Supplies,Paper,7,13391.08,0.15,1115.54,West,Gujarat,Home Office
ORD107197,CUST1830,07-11-2024,Chairs 11,Furniture,Chairs,4,3149.51,0.05,687.92,North,Gujarat,Home Office
ORD107198,CUST1365,22-03-2022,Paper 31,Office Supplies,Paper,9,17133.51,0.2,541.72,West,Tamil Nadu,Home Office
ORD107199,CUST2246,08-11-2023,Tables 33,Furniture,Tables,5,5077.96,0.15,-331.41,East,Karnataka,Home Office
ORD107200,CUST1019,12-07-2022,Bookcases 14,Furniture,Bookcases,9,16541.21,0.1,2452.71,South,UP,Corporate
ORD107201,CUST2047,23-07-2024,Binders 43,Office Supplies,Binders,5,2596.56,0.05,16.83,North,Tamil Nadu,Consumer
ORD107202,CUST1213,18-06-2022,Bookcases 34,Furniture,Bookcases,7,11981.45,0.3,-11.78,South,UP,Consumer
ORD107203,CUST2762,25-07-2023,Phones 22,Technology,Phones,2,3458.92,0.15,281.67,North,UP,Consumer
ORD107204,CUST2856,12-12-2023,Chairs 34,Furniture,Chairs,1,720.09,0.2,36.16,North,Karnataka,Consumer
ORD107205,CUST1643,28-01-2024,Tables 29,Furniture,Tables,5,4368.33,0,371.38,North,Delhi,Home Office
ORD107206,CUST1205,05-05-2024,Accessories 17,Technology,Accessories,5,7303.31,0.05,651.94,North,Gujarat,Consumer
ORD107207,CUST2231,05-12-2022,Tables 46,Furniture,Tables,3,5188.42,0,455.13,North,Karnataka,Home Office
ORD107208,CUST2088,31-10-2023,Paper 14,Office Supplies,Paper,10,3377.21,0.15,129.68,South,UP,Home Office
ORD107209,CUST1526,01-11-2024,Tables 18,Furniture,Tables,10,13983.32,0.15,-1244.73,North,Karnataka,Corporate
ORD107210,CUST2535,07-03-2024,Storage 15,Office Supplies,Storage,10,7999.55,0.15,703.37,North,Karnataka,Corporate
ORD107211,CUST1424,01-08-2022,Tables 47,Furniture,Tables,7,9417.69,0.1,693.38,South,Karnataka,Home Office
ORD107212,CUST2853,03-10-2022,Storage 37,Office Supplies,Storage,8,15868.96,0.1,136.36,North,Gujarat,Home Office
ORD107213,CUST1161,16-02-2023,Paper 12,Office Supplies,Paper,5,4267.19,0.3,-83.89,East,UP,Home Office
ORD107214,CUST1899,23-10-2023,Phones 2,Technology,Phones,6,6984.05,0.05,712.13,East,Maharashtra,Corporate
ORD107215,CUST1481,12-06-2022,Chairs 14,Furniture,Chairs,6,5347.99,0.3,-1120.8,North,Tamil Nadu,Home Office
ORD107216,CUST1582,06-05-2023,Laptops 8,Technology,Laptops,1,444.02,0.15,-6.25,South,Delhi,Consumer
ORD107217,CUST1241,21-08-2023,Accessories 14,Technology,Accessories,6,5405.43,0.15,-220.01,North,Delhi,Home Office
ORD107218,CUST1744,24-05-2024,Phones 40,Technology,Phones,3,5282.06,0.3,-1010.29,North,Karnataka,Home Office
ORD107219,CUST2963,06-05-2023,Laptops 6,Technology,Laptops,9,17657.51,0.3,-871.72,South,Maharashtra,Consumer
ORD107220,CUST1738,14-08-2024,Phones 21,Technology,Phones,8,13403.1,0.1,-163.74,East,Delhi,Home Office
ORD107221,CUST2490,05-06-2023,Binders 47,Office Supplies,Binders,2,2091.36,0.1,344.07,North,Delhi,Consumer
ORD107222,CUST1250,05-10-2023,Laptops 37,Technology,Laptops,1,597.38,0.3,-35.48,East,Gujarat,Home Office
ORD107223,CUST2407,10-04-2024,Accessories 21,Technology,Accessories,9,13227.1,0.05,857.72,West,Gujarat,Consumer
ORD107224,CUST1295,07-01-2022,Tables 41,Furniture,Tables,3,4492.11,0.15,483.92,West,Maharashtra,Corporate
ORD107225,CUST1599,29-08-2024,Bookcases 41,Furniture,Bookcases,8,15436.16,0.2,1141.83,West,Karnataka,Consumer
ORD107226,CUST1992,08-04-2022,Binders 18,Office Supplies,Binders,9,11082.29,0.2,-447.54,West,Gujarat,Corporate
ORD107227,CUST1123,19-08-2022,Chairs 23,Furniture,Chairs,2,2969.76,0,399.1,North,UP,Home Office
ORD107228,CUST1774,22-06-2022,Paper 1,Office Supplies,Paper,7,5774.47,0.2,-858.04,North,Karnataka,Corporate
ORD107229,CUST1118,13-07-2023,Phones 1,Technology,Phones,4,7891.06,0.1,-284.85,East,UP,Home Office
ORD107230,CUST2635,01-08-2022,Bookcases 12,Furniture,Bookcases,1,1715.68,0.3,-15.52,North,Maharashtra,Home Office
ORD107231,CUST2713,16-04-2024,Accessories 8,Technology,Accessories,9,7664.75,0.2,-719.82,South,UP,Corporate
ORD107232,CUST1289,28-12-2022,Bookcases 17,Furniture,Bookcases,6,11376.38,0.05,2463.25,South,Tamil Nadu,Consumer
ORD107233,CUST2975,13-01-2023,Storage 3,Office Supplies,Storage,6,4678.87,0.2,-627.53,North,Maharashtra,Corporate
ORD107234,CUST1462,27-09-2024,Tables 11,Furniture,Tables,6,3741.76,0.15,469.69,West,Maharashtra,Consumer
ORD107235,CUST1918,24-01-2023,Tables 22,Furniture,Tables,10,14078.71,0.3,-1725.07,West,Tamil Nadu,Home Office
ORD107236,CUST2055,06-10-2023,Tables 18,Furniture,Tables,5,6567.75,0,1037.49,South,Karnataka,Home Office
ORD107237,CUST2803,22-02-2024,Paper 3,Office Supplies,Paper,2,2482.39,0.1,275.87,South,Delhi,Consumer
ORD107238,CUST2798,22-04-2024,Paper 3,Office Supplies,Paper,4,6489.97,0.3,-78.02,South,Tamil Nadu,Consumer
ORD107239,CUST2099,21-06-2024,Paper 15,Office Supplies,Paper,6,5257.46,0.05,702.16,North,Delhi,Consumer
ORD107240,CUST2449,21-01-2024,Storage 1,Office Supplies,Storage,7,4500.51,0.05,1122.02,North,Gujarat,Home Office
ORD107241,CUST2600,14-09-2022,Laptops 14,Technology,Laptops,3,474.09,0.15,51.58,East,Karnataka,Home Office
ORD107242,CUST1082,18-03-2022,Phones 23,Technology,Phones,6,2678.13,0,287.81,North,Tamil Nadu,Home Office
ORD107243,CUST2947,29-02-2024,Storage 2,Office Supplies,Storage,9,5870.99,0,1609.94,West,Tamil Nadu,Consumer
ORD107244,CUST2358,22-09-2024,Paper 26,Office Supplies,Paper,4,2853.74,0.05,41.49,West,Karnataka,Consumer
ORD107245,CUST1022,05-11-2024,Bookcases 36,Furniture,Bookcases,7,12033.37,0.2,832.99,North,Gujarat,Home Office
ORD107246,CUST2026,19-03-2022,Phones 3,Technology,Phones,3,977.37,0.15,-31.34,East,Maharashtra,Consumer
ORD107247,CUST1452,03-06-2023,Tables 50,Furniture,Tables,9,1155.29,0.15,107.94,East,Delhi,Consumer
ORD107248,CUST2306,20-01-2022,Accessories 31,Technology,Accessories,8,5506.43,0.15,-342.44,South,UP,Consumer
ORD107249,CUST2516,28-08-2023,Binders 14,Office Supplies,Binders,4,1498.66,0,345.5,West,Gujarat,Consumer
ORD107250,CUST1538,12-12-2024,Storage 31,Office Supplies,Storage,1,1444.54,0.15,-5.47,North,Karnataka,Consumer
ORD107251,CUST1458,06-11-2022,Storage 21,Office Supplies,Storage,10,5006.92,0.2,-392.25,West,Karnataka,Consumer
ORD107252,CUST1295,22-01-2024,Binders 23,Office Supplies,Binders,1,1494.82,0.3,-368.95,West,Maharashtra,Corporate
ORD107253,CUST1490,01-11-2023,Accessories 7,Technology,Accessories,10,18131.24,0.15,1582.81,East,Tamil Nadu,Corporate
ORD107254,CUST1741,21-12-2024,Accessories 47,Technology,Accessories,6,1187.28,0.3,-164.74,East,Gujarat,Corporate
ORD107255,CUST1653,22-11-2023,Bookcases 22,Furniture,Bookcases,8,8516.43,0.05,681,North,Tamil Nadu,Corporate
ORD107256,CUST1872,10-04-2022,Chairs 33,Furniture,Chairs,10,17368.36,0,4739.71,North,Maharashtra,Home Office
ORD107257,CUST1714,11-05-2024,Paper 1,Office Supplies,Paper,4,6546.43,0,1302,East,Delhi,Consumer
ORD107258,CUST1605,08-06-2022,Paper 14,Office Supplies,Paper,5,7965.78,0,1095.93,West,UP,Corporate
ORD107259,CUST1065,15-12-2023,Laptops 37,Technology,Laptops,10,8065.14,0.2,-201.66,East,UP,Corporate
ORD107260,CUST2868,25-10-2022,Binders 32,Office Supplies,Binders,9,10656.76,0.15,162.02,South,Maharashtra,Home Office
ORD107261,CUST1145,06-03-2023,Paper 20,Office Supplies,Paper,8,8076.54,0,2173.01,West,Tamil Nadu,Corporate
ORD107262,CUST2145,12-09-2023,Accessories 34,Technology,Accessories,6,6594.36,0.05,564.05,North,Maharashtra,Corporate
ORD107263,CUST2405,17-07-2023,Accessories 41,Technology,Accessories,4,4719.56,0.2,-686.68,East,Maharashtra,Consumer
ORD107264,CUST1696,28-09-2024,Accessories 2,Technology,Accessories,1,278.34,0.1,23.29,West,Gujarat,Consumer
ORD107265,CUST1129,13-09-2024,Laptops 18,Technology,Laptops,8,7222.51,0.1,1284.59,North,Delhi,Corporate
ORD107266,CUST1700,11-07-2024,Binders 1,Office Supplies,Binders,9,16928.9,0.2,344.36,East,Gujarat,Consumer
ORD107267,CUST2581,23-02-2023,Chairs 17,Furniture,Chairs,3,5570.47,0.05,182.2,West,Karnataka,Home Office
ORD107268,CUST1641,18-07-2023,Laptops 29,Technology,Laptops,4,1441.6,0.15,33.8,North,Delhi,Consumer
ORD107269,CUST1013,01-08-2023,Storage 34,Office Supplies,Storage,9,8715.13,0,2254.12,East,Karnataka,Home Office
ORD107270,CUST2530,04-03-2022,Binders 6,Office Supplies,Binders,6,3752.9,0.15,253.13,West,UP,Corporate
ORD107271,CUST2841,03-03-2023,Accessories 29,Technology,Accessories,3,5648.48,0.2,493.08,South,Gujarat,Corporate
ORD107272,CUST1947,17-09-2024,Storage 7,Office Supplies,Storage,9,11134.11,0.1,163.1,North,Maharashtra,Home Office
ORD107273,CUST1246,18-04-2022,Binders 30,Office Supplies,Binders,4,3164.59,0,179.72,West,Gujarat,Consumer
ORD107274,CUST2960,10-05-2022,Bookcases 10,Furniture,Bookcases,5,7245.99,0.2,-453.99,South,Tamil Nadu,Corporate
ORD107275,CUST1830,18-09-2024,Laptops 16,Technology,Laptops,8,14889.03,0.3,-1314.57,North,Maharashtra,Corporate
ORD107276,CUST1345,09-10-2024,Phones 46,Technology,Phones,2,1671.45,0.15,12.85,South,Maharashtra,Corporate
ORD107277,CUST1486,09-03-2022,Bookcases 22,Furniture,Bookcases,2,3726.95,0.1,-7.36,West,Delhi,Consumer
ORD107278,CUST1295,19-02-2022,Storage 17,Office Supplies,Storage,5,3027.83,0,762.89,West,Maharashtra,Consumer
ORD107279,CUST2337,19-07-2023,Chairs 48,Furniture,Chairs,5,6894.4,0.1,331.7,West,Maharashtra,Consumer
ORD107280,CUST1314,21-01-2024,Bookcases 19,Furniture,Bookcases,2,2345.97,0.15,101.86,West,UP,Corporate
ORD107281,CUST1459,23-11-2022,Binders 41,Office Supplies,Binders,4,7833.31,0.2,-682.95,North,Tamil Nadu,Consumer
ORD107282,CUST1398,15-12-2024,Tables 50,Furniture,Tables,8,2192.2,0.05,373.82,West,UP,Corporate
ORD107283,CUST1005,20-01-2022,Binders 39,Office Supplies,Binders,6,7636.36,0.15,864.72,East,Gujarat,Corporate
ORD107284,CUST1046,11-04-2022,Chairs 21,Furniture,Chairs,4,5786.04,0.2,-290.4,South,Karnataka,Corporate
ORD107285,CUST2109,08-08-2024,Chairs 7,Furniture,Chairs,9,7755.28,0,1593.62,East,Karnataka,Home Office
ORD107286,CUST1735,24-10-2022,Paper 21,Office Supplies,Paper,3,5808.85,0.1,-243.55,West,Gujarat,Consumer
ORD107287,CUST2266,28-05-2024,Binders 3,Office Supplies,Binders,4,3788.75,0.2,-497.58,East,Tamil Nadu,Home Office
ORD107288,CUST1352,15-02-2024,Chairs 49,Furniture,Chairs,7,2725.06,0,335.46,North,Gujarat,Home Office
ORD107289,CUST2210,01-02-2022,Accessories 41,Technology,Accessories,10,17466.48,0,1413.44,West,Karnataka,Corporate
ORD107290,CUST2826,31-05-2022,Storage 30,Office Supplies,Storage,3,3980.46,0.15,-166.86,West,Tamil Nadu,Corporate
ORD107291,CUST2864,06-10-2024,Accessories 45,Technology,Accessories,9,5680.66,0.15,268.5,West,Gujarat,Consumer
ORD107292,CUST2399,08-10-2023,Binders 1,Office Supplies,Binders,5,1785.36,0.1,269.49,East,Maharashtra,Consumer
ORD107293,CUST1684,14-02-2022,Paper 31,Office Supplies,Paper,2,1844.61,0.05,375.7,South,Karnataka,Home Office
ORD107294,CUST2222,19-09-2024,Paper 27,Office Supplies,Paper,5,3490.45,0.2,-341.54,South,Delhi,Consumer
ORD107295,CUST2080,17-01-2024,Accessories 3,Technology,Accessories,4,3008.27,0.3,-635.57,East,Tamil Nadu,Corporate
ORD107296,CUST2148,08-11-2024,Tables 17,Furniture,Tables,7,8846.51,0.15,558.51,West,Maharashtra,Consumer
ORD107297,CUST2949,26-02-2023,Storage 39,Office Supplies,Storage,7,5653.07,0.15,-20.63,East,UP,Consumer
ORD107298,CUST1589,04-02-2024,Storage 4,Office Supplies,Storage,7,5456.07,0,917.11,East,Gujarat,Corporate
ORD107299,CUST2091,14-09-2022,Phones 20,Technology,Phones,2,1542.98,0.05,277.46,North,Delhi,Consumer
ORD107300,CUST2629,12-03-2023,Laptops 12,Technology,Laptops,6,6856.23,0,2055.67,North,Gujarat,Consumer
ORD107301,CUST2582,31-03-2022,Phones 42,Technology,Phones,8,9764.24,0,2154.01,East,Maharashtra,Home Office
ORD107302,CUST2936,17-08-2024,Binders 1,Office Supplies,Binders,8,13647.83,0.1,-40.86,North,Delhi,Consumer
ORD107303,CUST2476,10-10-2024,Paper 43,Office Supplies,Paper,3,5678.81,0.05,1270.84,North,UP,Consumer
ORD107304,CUST1775,31-07-2022,Binders 33,Office Supplies,Binders,10,14021.44,0.15,1023.8,South,Maharashtra,Consumer
ORD107305,CUST1068,16-05-2024,Storage 21,Office Supplies,Storage,3,1449.23,0.15,123.63,East,Maharashtra,Consumer
ORD107306,CUST2924,01-06-2024,Phones 30,Technology,Phones,8,10027.28,0.1,1817.83,West,Maharashtra,Consumer
ORD107307,CUST1300,28-12-2024,Bookcases 46,Furniture,Bookcases,9,10337.15,0.15,-479.88,South,Delhi,Consumer
ORD107308,CUST2091,21-01-2024,Tables 49,Furniture,Tables,2,1507.35,0.2,16.9,North,Tamil Nadu,Home Office
ORD107309,CUST1681,17-08-2024,Paper 47,Office Supplies,Paper,10,14592.04,0.3,-1890.74,West,UP,Home Office
ORD107310,CUST1301,20-10-2023,Paper 16,Office Supplies,Paper,7,10691.36,0.1,607.26,North,Gujarat,Corporate
ORD107311,CUST1085,06-06-2023,Storage 15,Office Supplies,Storage,2,618.67,0.15,26.56,West,Maharashtra,Consumer
ORD107312,CUST1710,15-06-2022,Chairs 40,Furniture,Chairs,1,298.91,0.1,-6.41,West,Tamil Nadu,Home Office
ORD107313,CUST2165,14-01-2022,Phones 44,Technology,Phones,7,5690.1,0.05,868.42,South,Delhi,Home Office
ORD107314,CUST1633,02-04-2022,Binders 23,Office Supplies,Binders,6,5389.46,0.15,39.88,North,Maharashtra,Corporate
ORD107315,CUST2764,22-08-2024,Paper 50,Office Supplies,Paper,9,13123.72,0.1,-620.95,North,Delhi,Corporate
ORD107316,CUST1004,26-08-2024,Bookcases 35,Furniture,Bookcases,3,5314.83,0.2,68.4,East,Tamil Nadu,Home Office
ORD107317,CUST2985,06-02-2024,Storage 37,Office Supplies,Storage,3,549.24,0.15,40.4,East,Karnataka,Corporate
ORD107318,CUST1088,27-03-2022,Bookcases 18,Furniture,Bookcases,10,2316.56,0.1,435.4,East,Karnataka,Home Office
ORD107319,CUST2311,17-12-2022,Binders 5,Office Supplies,Binders,4,3407.34,0,271.44,West,Gujarat,Corporate
ORD107320,CUST2481,08-05-2024,Paper 39,Office Supplies,Paper,4,1516.11,0.2,-45.7,North,Gujarat,Consumer
ORD107321,CUST1646,29-04-2023,Accessories 33,Technology,Accessories,6,3578.15,0.15,78.7,East,Karnataka,Home Office
ORD107322,CUST2635,13-05-2024,Accessories 3,Technology,Accessories,7,10313.85,0.3,-1054.34,North,Gujarat,Home Office
ORD107323,CUST2700,14-10-2022,Storage 36,Office Supplies,Storage,4,4062.37,0.2,121.65,East,Delhi,Consumer
ORD107324,CUST1953,07-11-2022,Chairs 19,Furniture,Chairs,10,6492.92,0.3,-365,West,Delhi,Home Office
ORD107325,CUST2323,25-05-2023,Laptops 5,Technology,Laptops,7,3267.42,0.05,191.46,West,Gujarat,Corporate
ORD107326,CUST1614,04-04-2024,Storage 25,Office Supplies,Storage,9,2677.34,0,285.04,North,Tamil Nadu,Home Office
ORD107327,CUST1056,07-01-2024,Storage 25,Office Supplies,Storage,10,14659.29,0.2,-1873.67,East,Maharashtra,Corporate
ORD107328,CUST2634,18-07-2024,Storage 41,Office Supplies,Storage,8,4430.55,0.3,-293.12,West,Karnataka,Home Office
ORD107329,CUST1672,13-04-2024,Binders 2,Office Supplies,Binders,8,13465.08,0.15,-272.43,North,Tamil Nadu,Corporate
ORD107330,CUST1837,12-07-2023,Accessories 22,Technology,Accessories,4,2933.59,0.2,111.51,West,Maharashtra,Home Office
ORD107331,CUST2975,28-07-2022,Accessories 13,Technology,Accessories,6,2375.55,0.3,-260.47,East,Karnataka,Consumer
ORD107332,CUST1086,23-01-2023,Laptops 21,Technology,Laptops,1,1121.88,0,188.9,West,Gujarat,Consumer
ORD107333,CUST2656,03-09-2022,Tables 24,Furniture,Tables,9,17964.05,0.3,-3792.59,West,UP,Corporate
ORD107334,CUST2788,07-08-2023,Chairs 13,Furniture,Chairs,5,2459.83,0.1,2.76,West,Karnataka,Consumer
ORD107335,CUST1016,13-08-2022,Chairs 30,Furniture,Chairs,10,2111.64,0.2,33.52,East,Tamil Nadu,Corporate
ORD107336,CUST1513,03-02-2024,Binders 31,Office Supplies,Binders,6,6370.03,0.2,-384.41,North,Gujarat,Corporate
ORD107337,CUST2769,07-06-2023,Phones 36,Technology,Phones,1,1803.09,0.2,-55.8,West,Tamil Nadu,Home Office
ORD107338,CUST2628,05-11-2022,Tables 40,Furniture,Tables,2,816.14,0.1,-30,East,Karnataka,Corporate
ORD107339,CUST2476,20-01-2023,Binders 13,Office Supplies,Binders,6,1493.63,0.05,353.54,North,UP,Home Office
ORD107340,CUST1568,08-01-2022,Paper 12,Office Supplies,Paper,3,2005.24,0,341.48,East,Tamil Nadu,Corporate
ORD107341,CUST2197,21-11-2023,Storage 22,Office Supplies,Storage,10,18452.3,0.2,908.74,East,Gujarat,Home Office
ORD107342,CUST2531,26-05-2022,Storage 45,Office Supplies,Storage,2,3233.91,0,586.01,South,UP,Consumer
ORD107343,CUST2916,22-01-2024,Tables 22,Furniture,Tables,1,640.68,0.1,50.06,West,UP,Consumer
ORD107344,CUST1134,17-01-2023,Accessories 46,Technology,Accessories,4,4982.86,0.1,-20,North,Karnataka,Consumer
ORD107345,CUST1695,09-02-2023,Laptops 50,Technology,Laptops,6,8286,0.2,108.77,North,Karnataka,Consumer
ORD107346,CUST2035,06-08-2023,Tables 20,Furniture,Tables,2,1779.29,0,532.92,West,Karnataka,Home Office
ORD107347,CUST1451,06-10-2023,Phones 36,Technology,Phones,1,966.99,0.15,1.69,West,Delhi,Consumer
ORD107348,CUST1469,13-11-2022,Phones 21,Technology,Phones,7,8531.37,0.05,282.71,South,Delhi,Consumer
ORD107349,CUST2042,07-09-2024,Accessories 37,Technology,Accessories,2,1741,0.05,132.85,East,UP,Home Office
ORD107350,CUST1884,02-07-2024,Laptops 44,Technology,Laptops,5,1483.57,0.05,179.32,South,Gujarat,Home Office
ORD107351,CUST1934,12-04-2023,Laptops 49,Technology,Laptops,9,12690.1,0,3490.98,South,Tamil Nadu,Home Office
ORD107352,CUST2786,13-02-2023,Accessories 37,Technology,Accessories,6,5252.35,0.15,241.63,East,Delhi,Home Office
ORD107353,CUST1526,30-12-2023,Tables 45,Furniture,Tables,6,2266.29,0.3,-322.28,South,Karnataka,Corporate
ORD107354,CUST1228,14-01-2024,Paper 19,Office Supplies,Paper,5,4231.21,0.05,256.63,East,Delhi,Corporate
ORD107355,CUST1063,06-06-2022,Bookcases 38,Furniture,Bookcases,8,8930.16,0.3,-1656.95,North,UP,Consumer
ORD107356,CUST2261,14-09-2022,Chairs 2,Furniture,Chairs,2,351.11,0.05,76.32,East,Tamil Nadu,Home Office
ORD107357,CUST2987,23-12-2024,Bookcases 44,Furniture,Bookcases,6,5965.88,0.15,-53.89,South,Maharashtra,Corporate
ORD107358,CUST1522,03-11-2024,Accessories 15,Technology,Accessories,9,7283.93,0.05,693.19,East,Delhi,Home Office
ORD107359,CUST2584,26-02-2023,Accessories 18,Technology,Accessories,4,4968.34,0,981.42,West,UP,Consumer
