order_id,customer_key,product_key,region_key,date_key,quantity,revenue,discount,profit
ORD110418,283,364,22,20240116,6,2388.56,0.1,403.68
ORD110418,3536,364,22,20240116,6,2388.56,0.1,403.68
ORD110418,4677,364,22,20240116,6,2388.56,0.1,403.68
ORD110419,863,254,19,20220915,9,2431.06,0.0,684.04
ORD110419,4208,254,19,20220915,9,2431.06,0.0,684.04
ORD110419,4550,254,19,20220915,9,2431.06,0.0,684.04
ORD110420,1904,280,15,20230605,1,1481.75,0.2,-156.88
ORD110420,2600,280,15,20230605,1,1481.75,0.2,-156.88
ORD110420,4384,280,15,20230605,1,1481.75,0.2,-156.88
ORD110421,83,447,22,20240404,2,552.88,0.3,-74.7
ORD110421,1050,447,22,20240404,2,552.88,0.3,-74.7
ORD110421,1692,447,22,20240404,2,552.88,0.3,-74.7
ORD110422,1476,89,17,20220101,8,14583.52,0.1,-25.32
ORD110422,3478,89,17,20220101,8,14583.52,0.1,-25.32
ORD110423,361,370,16,20220723,1,1094.4,0.1,38.68
ORD110423,3412,370,16,20220723,1,1094.4,0.1,38.68
ORD110423,4318,370,16,20220723,1,1094.4,0.1,38.68
ORD110424,1258,135,19,20240716,6,8378.77,0.3,-1298.53
ORD110424,3857,135,19,20240716,6,8378.77,0.3,-1298.53
ORD110424,5233,135,19,20240716,6,8378.77,0.3,-1298.53
ORD110425,371,440,1,20230710,1,399.33,0.3,-69.64
ORD110425,1707,440,1,20230710,1,399.33,0.3,-69.64
ORD110425,1951,440,1,20230710,1,399.33,0.3,-69.64
ORD110426,620,407,18,20220208,9,2403.55,0.0,535.28
ORD110426,1305,407,18,20220208,9,2403.55,0.0,535.28
ORD110426,3562,407,18,20220208,9,2403.55,0.0,535.28
ORD110427,2271,230,15,20221215,6,844.59,0.05,149.89
ORD110427,2616,230,15,20221215,6,844.59,0.05,149.89
ORD110427,3454,230,15,20221215,6,844.59,0.05,149.89
ORD110428,5,352,1,20240516,7,10167.61,0.3,-872.2
ORD110428,3595,352,1,20240516,7,10167.61,0.3,-872.2
ORD110428,4918,352,1,20240516,7,10167.61,0.3,-872.2
ORD110429,141,242,18,20230220,3,4756.17,0.0,1157.89
ORD110429,4187,242,18,20230220,3,4756.17,0.0,1157.89
ORD110429,5542,242,18,20230220,3,4756.17,0.0,1157.89
ORD110430,3406,119,4,20240104,10,19363.15,0.1,2878.01
ORD110430,4303,119,4,20240104,10,19363.15,0.1,2878.01
ORD110430,4889,119,4,20240104,10,19363.15,0.1,2878.01
ORD110431,897,49,12,20220624,9,12780.35,0.2,723.79
ORD110431,1925,49,12,20220624,9,12780.35,0.2,723.79
ORD110431,3730,49,12,20220624,9,12780.35,0.2,723.79
ORD110432,1320,422,20,20241127,2,1138.78,0.3,-51.17
ORD110432,1941,422,20,20241127,2,1138.78,0.3,-51.17
ORD110432,4294,422,20,20241127,2,1138.78,0.3,-51.17
ORD110433,493,290,10,20240915,3,4878.88,0.2,479.92
ORD110433,2091,290,10,20240915,3,4878.88,0.2,479.92
ORD110433,3980,290,10,20240915,3,4878.88,0.2,479.92
ORD110434,1318,41,11,20221016,5,5899.62,0.0,777.54
ORD110434,2070,41,11,20221016,5,5899.62,0.0,777.54
ORD110434,4774,41,11,20221016,5,5899.62,0.0,777.54
ORD110435,1076,412,23,20220601,7,6294.51,0.0,559.57
ORD110435,1157,412,23,20220601,7,6294.51,0.0,559.57
ORD110435,4919,412,23,20220601,7,6294.51,0.0,559.57
ORD110436,452,211,11,20220224,2,934.91,0.3,-208.67
ORD110436,3022,211,11,20220224,2,934.91,0.3,-208.67
ORD110436,3622,211,11,20220224,2,934.91,0.3,-208.67
ORD110437,850,119,1,20240209,6,9472.41,0.2,-391.95
ORD110437,1674,119,1,20240209,6,9472.41,0.2,-391.95
ORD110437,5618,119,1,20240209,6,9472.41,0.2,-391.95
ORD110438,90,177,1,20240604,4,3281.7,0.1,629.15
ORD110438,1248,177,1,20240604,4,3281.7,0.1,629.15
ORD110439,3199,171,11,20240118,7,3222.77,0.15,235.47
ORD110439,3260,171,11,20240118,7,3222.77,0.15,235.47
ORD110439,4920,171,11,20240118,7,3222.77,0.15,235.47
ORD110440,4690,180,22,20240102,9,7891.22,0.05,355.38
ORD110440,4822,180,22,20240102,9,7891.22,0.05,355.38
ORD110440,5463,180,22,20240102,9,7891.22,0.05,355.38
ORD110441,2976,67,16,20240724,6,2834.22,0.2,-359.5
ORD110441,3236,67,16,20240724,6,2834.22,0.2,-359.5
ORD110441,3867,67,16,20240724,6,2834.22,0.2,-359.5
ORD110442,488,346,6,20221016,4,4195.81,0.1,578.16
ORD110442,3250,346,6,20221016,4,4195.81,0.1,578.16
ORD110442,4597,346,6,20221016,4,4195.81,0.1,578.16
ORD110443,37,144,17,20220802,3,639.32,0.1,13.06
ORD110443,2834,144,17,20220802,3,639.32,0.1,13.06
ORD110443,4529,144,17,20220802,3,639.32,0.1,13.06
ORD110444,565,81,20,20240211,8,12652.09,0.3,-574.17
ORD110444,5005,81,20,20240211,8,12652.09,0.3,-574.17
ORD110445,391,229,20,20240427,1,1987.42,0.15,240.13
ORD110445,3044,229,20,20240427,1,1987.42,0.15,240.13
ORD110445,4460,229,20,20240427,1,1987.42,0.15,240.13
ORD110446,1551,297,1,20241124,10,9641.99,0.05,157.86
ORD110446,2162,297,1,20241124,10,9641.99,0.05,157.86
ORD110446,4921,297,1,20241124,10,9641.99,0.05,157.86
ORD110447,795,125,9,20220117,6,9013.66,0.05,343.86
ORD110447,1672,125,9,20220117,6,9013.66,0.05,343.86
ORD110447,4440,125,9,20220117,6,9013.66,0.05,343.86
ORD110448,1106,82,16,20241112,4,1859.97,0.15,200.77
ORD110448,3050,82,16,20241112,4,1859.97,0.15,200.77
ORD110448,4922,82,16,20241112,4,1859.97,0.15,200.77
ORD110449,570,251,17,20241127,2,588.58,0.15,86.52
ORD110449,2137,251,17,20241127,2,588.58,0.15,86.52
ORD110449,3160,251,17,20241127,2,588.58,0.15,86.52
ORD110450,545,53,11,20220612,7,11251.79,0.3,-2492.22
ORD110450,3802,53,11,20220612,7,11251.79,0.3,-2492.22
ORD110450,4714,53,11,20220612,7,11251.79,0.3,-2492.22
ORD110451,2536,448,12,20241231,10,11821.9,0.2,658.26
ORD110451,3500,448,12,20241231,10,11821.9,0.2,658.26
ORD110451,4923,448,12,20241231,10,11821.9,0.2,658.26
ORD110452,2394,254,8,20221023,9,13493.33,0.3,-1239.27
ORD110452,2783,254,8,20221023,9,13493.33,0.3,-1239.27
ORD110452,3760,254,8,20221023,9,13493.33,0.3,-1239.27
ORD110453,1195,33,12,20220902,2,2120.62,0.3,-459.57
ORD110453,2477,33,12,20220902,2,2120.62,0.3,-459.57
ORD110453,4348,33,12,20220902,2,2120.62,0.3,-459.57
ORD110454,992,149,9,20240816,5,2404.33,0.1,356.84
ORD110454,1509,149,9,20240816,5,2404.33,0.1,356.84
ORD110454,3610,149,9,20240816,5,2404.33,0.1,356.84
ORD110455,990,246,16,20220928,3,4649.69,0.1,664.06
ORD110455,1865,246,16,20220928,3,4649.69,0.1,664.06
ORD110455,4902,246,16,20220928,3,4649.69,0.1,664.06
ORD110456,524,396,6,20220123,2,368.89,0.0,53.35
ORD110456,4402,396,6,20220123,2,368.89,0.0,53.35
ORD110456,4691,396,6,20220123,2,368.89,0.0,53.35
ORD110457,2561,408,22,20230910,2,3735.12,0.3,-701.65
ORD110457,3192,408,22,20230910,2,3735.12,0.3,-701.65
ORD110457,5663,408,22,20230910,2,3735.12,0.3,-701.65
ORD110458,1601,407,10,20230224,10,12251.39,0.3,-2379.96
ORD110458,3518,407,10,20230224,10,12251.39,0.3,-2379.96
ORD110458,4365,407,10,20230224,10,12251.39,0.3,-2379.96
ORD110459,1883,339,12,20221108,7,8721.63,0.2,449.4
ORD110459,2572,339,12,20221108,7,8721.63,0.2,449.4
ORD110459,4266,339,12,20221108,7,8721.63,0.2,449.4
ORD110460,2614,65,12,20220227,8,1707.41,0.3,-103.97
ORD110460,4709,65,12,20220227,8,1707.41,0.3,-103.97
ORD110460,4852,65,12,20220227,8,1707.41,0.3,-103.97
ORD110461,157,212,5,20240824,3,1755.46,0.1,140.97
ORD110461,409,212,5,20240824,3,1755.46,0.1,140.97
ORD110461,3491,212,5,20240824,3,1755.46,0.1,140.97
ORD110462,3767,388,10,20230420,3,4332.9,0.05,427.61
ORD110462,4924,388,10,20230420,3,4332.9,0.05,427.61
ORD110462,5166,388,10,20230420,3,4332.9,0.05,427.61
ORD110463,3140,202,20,20231216,5,872.15,0.2,28.51
ORD110463,3773,202,20,20231216,5,872.15,0.2,28.51
ORD110463,3915,202,20,20231216,5,872.15,0.2,28.51
ORD110464,4925,37,6,20220323,4,2464.67,0.0,140.36
ORD110464,5275,37,6,20220323,4,2464.67,0.0,140.36
ORD110465,709,180,5,20220606,5,3723.19,0.3,-818.93
ORD110465,2083,180,5,20220606,5,3723.19,0.3,-818.93
ORD110465,2746,180,5,20220606,5,3723.19,0.3,-818.93
ORD110466,3321,268,11,20240424,6,6172.88,0.3,-1082.01
ORD110466,4926,268,11,20240424,6,6172.88,0.3,-1082.01
ORD110466,5703,268,11,20240424,6,6172.88,0.3,-1082.01
ORD110467,2333,252,6,20241029,4,4811.12,0.1,270.83
ORD110467,2603,252,6,20241029,4,4811.12,0.1,270.83
ORD110467,4927,252,6,20241029,4,4811.12,0.1,270.83
ORD110468,303,144,24,20240531,4,1977.11,0.05,355.85
ORD110468,1533,144,24,20240531,4,1977.11,0.05,355.85
ORD110468,3743,144,24,20240531,4,1977.11,0.05,355.85
ORD110469,2300,381,18,20240602,8,14335.69,0.0,2405.29
ORD110469,2817,381,18,20240602,8,14335.69,0.0,2405.29
ORD110469,5500,381,18,20240602,8,14335.69,0.0,2405.29
ORD110470,413,349,15,20220718,10,4481.29,0.15,96.86
ORD110470,2109,349,15,20220718,10,4481.29,0.15,96.86
ORD110470,4866,349,15,20220718,10,4481.29,0.15,96.86
ORD110471,1662,80,1,20240407,5,5608.27,0.2,-250.93
ORD110471,4085,80,1,20240407,5,5608.27,0.2,-250.93
ORD110471,5113,80,1,20240407,5,5608.27,0.2,-250.93
ORD110472,799,1,20,20240302,5,7375.35,0.3,-455.35
ORD110472,1715,1,20,20240302,5,7375.35,0.3,-455.35
ORD110472,5196,1,20,20240302,5,7375.35,0.3,-455.35
ORD110473,443,277,4,20230616,2,3702.81,0.05,825.81
ORD110473,3387,277,4,20230616,2,3702.81,0.05,825.81
ORD110473,5741,277,4,20230616,2,3702.81,0.05,825.81
ORD110474,2030,264,16,20240526,7,5113.97,0.05,502.14
ORD110474,4928,264,16,20240526,7,5113.97,0.05,502.14
ORD110474,5422,264,16,20240526,7,5113.97,0.05,502.14
ORD110475,2236,4,2,20240925,5,3481.25,0.0,720.3
ORD110475,2646,4,2,20240925,5,3481.25,0.0,720.3
ORD110475,5661,4,2,20240925,5,3481.25,0.0,720.3
ORD110476,1274,340,2,20230217,1,823.29,0.05,138.08
ORD110476,3942,340,2,20230217,1,823.29,0.05,138.08
ORD110476,5380,340,2,20230217,1,823.29,0.05,138.08
ORD110477,2326,449,5,20231211,3,2067.89,0.2,-28.97
ORD110477,4118,449,5,20231211,3,2067.89,0.2,-28.97
ORD110477,4129,449,5,20231211,3,2067.89,0.2,-28.97
ORD110478,3917,199,11,20220430,10,11758.03,0.0,2804.04
ORD110478,4522,199,11,20220430,10,11758.03,0.0,2804.04
ORD110478,5297,199,11,20220430,10,11758.03,0.0,2804.04
ORD110479,3838,29,7,20230704,4,2107.66,0.15,-46.73
ORD110479,4575,29,7,20230704,4,2107.66,0.15,-46.73
ORD110479,4929,29,7,20230704,4,2107.66,0.15,-46.73
ORD110480,542,155,10,20240124,2,2386.4,0.05,437.84
ORD110480,2077,155,10,20240124,2,2386.4,0.05,437.84
ORD110480,5624,155,10,20240124,2,2386.4,0.05,437.84
ORD110481,433,426,6,20220220,9,14559.91,0.2,-1397.79
ORD110481,2405,426,6,20220220,9,14559.91,0.2,-1397.79
ORD110481,4930,426,6,20220220,9,14559.91,0.2,-1397.79
ORD110482,2119,221,13,20240130,9,14755.09,0.15,-620.19
ORD110482,2274,221,13,20240130,9,14755.09,0.15,-620.19
ORD110482,3270,221,13,20240130,9,14755.09,0.15,-620.19
ORD110483,89,319,8,20240801,4,6591.97,0.3,-107.73
ORD110483,2799,319,8,20240801,4,6591.97,0.3,-107.73
ORD110483,4194,319,8,20240801,4,6591.97,0.3,-107.73
ORD110484,688,38,2,20220914,8,5815.59,0.05,1016.56
ORD110484,2216,38,2,20220914,8,5815.59,0.05,1016.56
ORD110484,2992,38,2,20220914,8,5815.59,0.05,1016.56
ORD110485,2213,44,8,20230131,3,2267.18,0.2,-86.41
ORD110485,4755,44,8,20230131,3,2267.18,0.2,-86.41
ORD110485,4916,44,8,20230131,3,2267.18,0.2,-86.41
ORD110486,584,420,8,20240212,4,4368.34,0.1,197.68
ORD110486,2649,420,8,20240212,4,4368.34,0.1,197.68
ORD110486,4931,420,8,20240212,4,4368.34,0.1,197.68
ORD110487,1516,208,5,20220801,3,1539.65,0.15,103.74
ORD110487,3628,208,5,20220801,3,1539.65,0.15,103.74
ORD110487,5306,208,5,20220801,3,1539.65,0.15,103.74
ORD110488,3542,4,20,20220502,6,8549.93,0.2,-407.4
ORD110488,3569,4,20,20220502,6,8549.93,0.2,-407.4
ORD110488,4705,4,20,20220502,6,8549.93,0.2,-407.4
ORD110489,2650,324,14,20241211,2,2532.6,0.2,-287.75
ORD110489,3148,324,14,20241211,2,2532.6,0.2,-287.75
ORD110489,4932,324,14,20241211,2,2532.6,0.2,-287.75
ORD110490,398,76,19,20240207,6,9706.77,0.15,-152.48
ORD110490,2995,76,19,20240207,6,9706.77,0.15,-152.48
ORD110490,5425,76,19,20240207,6,9706.77,0.15,-152.48
ORD110491,173,286,3,20240605,8,7555.51,0.3,-291.54
ORD110491,3028,286,3,20240605,8,7555.51,0.3,-291.54
ORD110491,4826,286,3,20240605,8,7555.51,0.3,-291.54
ORD110492,357,135,18,20230906,1,1961.93,0.3,-46.84
ORD110492,3297,135,18,20230906,1,1961.93,0.3,-46.84
ORD110492,4304,135,18,20230906,1,1961.93,0.3,-46.84
ORD110493,392,312,2,20220329,3,4872.79,0.15,340.8
ORD110494,1359,23,8,20220519,8,12127.06,0.3,-264.56
ORD110494,1884,23,8,20220519,8,12127.06,0.3,-264.56
ORD110494,4933,23,8,20220519,8,12127.06,0.3,-264.56
ORD110495,3032,398,7,20230122,9,17981.77,0.3,-460.65
ORD110495,3171,398,7,20230122,9,17981.77,0.3,-460.65
ORD110495,4798,398,7,20230122,9,17981.77,0.3,-460.65
ORD110496,838,362,7,20220624,6,11217.04,0.3,-848.32
ORD110496,880,362,7,20220624,6,11217.04,0.3,-848.32
ORD110496,3527,362,7,20220624,6,11217.04,0.3,-848.32
ORD110497,2524,422,9,20221104,10,8397.86,0.2,606.37
ORD110497,3859,422,9,20221104,10,8397.86,0.2,606.37
ORD110497,4207,422,9,20221104,10,8397.86,0.2,606.37
ORD110498,145,351,18,20220917,9,7179.84,0.0,2054.13
ORD110498,2627,351,18,20220917,9,7179.84,0.0,2054.13
ORD110498,3779,351,18,20220917,9,7179.84,0.0,2054.13
ORD110499,1227,411,6,20240609,5,719.89,0.05,73.76
ORD110499,3863,411,6,20240609,5,719.89,0.05,73.76
ORD110499,5770,411,6,20240609,5,719.89,0.05,73.76
ORD110500,575,178,22,20230910,5,7281.01,0.0,382.69
ORD110500,598,178,22,20230910,5,7281.01,0.0,382.69
ORD110500,4130,178,22,20230910,5,7281.01,0.0,382.69
ORD110501,3303,141,20,20220208,7,4495.0,0.3,-824.74
ORD110501,4283,141,20,20220208,7,4495.0,0.3,-824.74
ORD110501,4934,141,20,20220208,7,4495.0,0.3,-824.74
ORD110502,1368,166,16,20230203,6,10848.0,0.15,-435.14
ORD110502,2086,166,16,20230203,6,10848.0,0.15,-435.14
ORD110502,3748,166,16,20230203,6,10848.0,0.15,-435.14
ORD110503,605,214,9,20241112,4,4008.01,0.05,581.4
ORD110503,2489,214,9,20241112,4,4008.01,0.05,581.4
ORD110503,4248,214,9,20241112,4,4008.01,0.05,581.4
ORD110504,3344,162,21,20220604,5,7345.45,0.3,-1420.86
ORD110504,4935,162,21,20220604,5,7345.45,0.3,-1420.86
ORD110505,63,273,6,20240918,3,1404.26,0.1,97.32
ORD110505,1026,273,6,20240918,3,1404.26,0.1,97.32
ORD110505,1771,273,6,20240918,3,1404.26,0.1,97.32
ORD110506,2625,217,9,20241024,9,3631.18,0.1,276.04
ORD110506,4936,217,9,20241024,9,3631.18,0.1,276.04
ORD110506,5581,217,9,20241024,9,3631.18,0.1,276.04
ORD110507,2254,82,19,20230406,10,1373.13,0.05,14.73
ORD110507,3336,82,19,20230406,10,1373.13,0.05,14.73
ORD110507,3834,82,19,20230406,10,1373.13,0.05,14.73
ORD110508,238,46,14,20230619,2,574.88,0.3,-96.78
ORD110508,1660,46,14,20230619,2,574.88,0.3,-96.78
ORD110508,3656,46,14,20230619,2,574.88,0.3,-96.78
ORD110509,3652,17,22,20230403,3,1343.53,0.1,237.01
ORD110509,4937,17,22,20230403,3,1343.53,0.1,237.01
ORD110509,5147,17,22,20230403,3,1343.53,0.1,237.01
ORD110510,4245,448,10,20240122,3,3211.22,0.15,79.51
ORD110510,4938,448,10,20240122,3,3211.22,0.15,79.51
ORD110510,5793,448,10,20240122,3,3211.22,0.15,79.51
ORD110511,979,356,8,20240816,9,13905.09,0.15,-1149.02
ORD110511,4260,356,8,20240816,9,13905.09,0.15,-1149.02
ORD110511,5106,356,8,20240816,9,13905.09,0.15,-1149.02
ORD110512,219,68,7,20220327,7,5037.28,0.05,896.61
ORD110512,948,68,7,20220327,7,5037.28,0.05,896.61
ORD110512,2298,68,7,20220327,7,5037.28,0.05,896.61
ORD110513,1148,415,20,20230516,4,5363.17,0.05,852.61
ORD110513,1562,415,20,20230516,4,5363.17,0.05,852.61
ORD110513,2209,415,20,20230516,4,5363.17,0.05,852.61
ORD110514,1489,345,12,20230803,7,4481.79,0.1,727.92
ORD110514,2174,345,12,20230803,7,4481.79,0.1,727.92
ORD110514,4036,345,12,20230803,7,4481.79,0.1,727.92
ORD110515,797,50,1,20220410,7,12882.73,0.15,-931.38
ORD110515,1387,50,1,20220410,7,12882.73,0.15,-931.38
ORD110515,4168,50,1,20220410,7,12882.73,0.15,-931.38
ORD110516,450,285,1,20230521,10,18007.86,0.15,-1194.19
ORD110516,4056,285,1,20230521,10,18007.86,0.15,-1194.19
ORD110516,4413,285,1,20230521,10,18007.86,0.15,-1194.19
ORD110517,222,166,14,20241010,9,7959.9,0.05,415.05
ORD110517,5289,166,14,20241010,9,7959.9,0.05,415.05
ORD110518,1523,63,6,20230725,8,13862.3,0.1,853.15
ORD110518,3439,63,6,20230725,8,13862.3,0.1,853.15
ORD110519,2094,23,4,20220102,10,14086.05,0.05,965.52
ORD110519,2679,23,4,20220102,10,14086.05,0.05,965.52
ORD110519,4664,23,4,20220102,10,14086.05,0.05,965.52
ORD110520,1636,167,24,20220621,2,1043.89,0.0,202.14
ORD110520,4559,167,24,20220621,2,1043.89,0.0,202.14
ORD110520,4939,167,24,20220621,2,1043.89,0.0,202.14
ORD110521,3117,49,5,20220319,4,551.91,0.1,46.2
ORD110521,4054,49,5,20220319,4,551.91,0.1,46.2
ORD110521,4940,49,5,20220319,4,551.91,0.1,46.2
ORD110522,1372,342,15,20230615,5,4176.62,0.0,217.08
ORD110522,1482,342,15,20230615,5,4176.62,0.0,217.08
ORD110522,2396,342,15,20230615,5,4176.62,0.0,217.08
ORD110523,922,146,24,20220115,5,5906.81,0.2,-286.39
ORD110523,1811,146,24,20220115,5,5906.81,0.2,-286.39
ORD110523,1973,146,24,20220115,5,5906.81,0.2,-286.39
ORD110524,1673,25,2,20220507,3,1624.04,0.05,153.24
ORD110524,1791,25,2,20220507,3,1624.04,0.05,153.24
ORD110525,820,254,13,20230803,9,13173.92,0.2,267.07
ORD110525,1038,254,13,20230803,9,13173.92,0.2,267.07
ORD110525,1344,254,13,20230803,9,13173.92,0.2,267.07
ORD110526,2103,47,7,20230328,3,5701.25,0.0,499.75
ORD110526,2863,47,7,20230328,3,5701.25,0.0,499.75
ORD110526,4894,47,7,20230328,3,5701.25,0.0,499.75
ORD110527,3127,147,23,20240607,4,7532.25,0.0,2135.48
ORD110527,3837,147,23,20240607,4,7532.25,0.0,2135.48
ORD110527,4941,147,23,20240607,4,7532.25,0.0,2135.48
ORD110528,1501,277,14,20230925,5,6979.73,0.05,145.82
ORD110528,4942,277,14,20230925,5,6979.73,0.05,145.82
ORD110528,5698,277,14,20230925,5,6979.73,0.05,145.82
ORD110529,265,35,19,20221108,4,1686.56,0.3,-220.43
ORD110529,5479,35,19,20221108,4,1686.56,0.3,-220.43
ORD110529,5583,35,19,20221108,4,1686.56,0.3,-220.43
ORD110530,245,27,21,20240112,9,6817.53,0.3,-1387.51
ORD110530,1408,27,21,20240112,9,6817.53,0.3,-1387.51
ORD110530,2306,27,21,20240112,9,6817.53,0.3,-1387.51
ORD110531,2524,189,8,20241129,7,9772.65,0.2,-1165.8
ORD110531,3859,189,8,20241129,7,9772.65,0.2,-1165.8
ORD110531,4207,189,8,20241129,7,9772.65,0.2,-1165.8
ORD110532,2135,51,2,20240310,5,5344.57,0.1,708.07
ORD110532,3958,51,2,20240310,5,5344.57,0.1,708.07
ORD110532,4943,51,2,20240310,5,5344.57,0.1,708.07
ORD110533,3796,240,3,20241119,6,10673.65,0.2,1059.42
ORD110533,5395,240,3,20241119,6,10673.65,0.2,1059.42
ORD110533,5700,240,3,20241119,6,10673.65,0.2,1059.42
ORD110534,792,386,19,20230326,2,1751.84,0.2,163.78
ORD110534,2227,386,19,20230326,2,1751.84,0.2,163.78
ORD110534,2432,386,19,20230326,2,1751.84,0.2,163.78
ORD110535,1517,244,8,20241108,8,9606.67,0.15,-707.17
ORD110535,2577,244,8,20241108,8,9606.67,0.15,-707.17
ORD110535,3995,244,8,20241108,8,9606.67,0.15,-707.17
ORD110536,3406,273,19,20221015,4,781.32,0.15,41.54
ORD110536,4303,273,19,20221015,4,781.32,0.15,41.54
ORD110536,4889,273,19,20221015,4,781.32,0.15,41.54
ORD110537,1112,90,17,20230613,3,3094.31,0.3,-743.17
ORD110537,3961,90,17,20230613,3,3094.31,0.3,-743.17
ORD110537,4361,90,17,20230613,3,3094.31,0.3,-743.17
ORD110538,2024,130,19,20230918,1,301.17,0.0,83.98
ORD110538,2149,130,19,20230918,1,301.17,0.0,83.98
ORD110538,4823,130,19,20230918,1,301.17,0.0,83.98
ORD110539,1778,450,22,20221106,4,4865.58,0.1,928.08
ORD110539,2403,450,22,20221106,4,4865.58,0.1,928.08
ORD110539,4587,450,22,20221106,4,4865.58,0.1,928.08
ORD110540,1197,341,18,20241129,7,4795.62,0.05,876.92
ORD110540,1537,341,18,20241129,7,4795.62,0.05,876.92
ORD110540,2937,341,18,20241129,7,4795.62,0.05,876.92
ORD110541,4093,207,3,20220729,3,956.97,0.1,68.35
ORD110541,4364,207,3,20220729,3,956.97,0.1,68.35
ORD110541,4684,207,3,20220729,3,956.97,0.1,68.35
ORD110542,261,278,3,20230607,8,2812.07,0.15,-114.53
ORD110542,735,278,3,20230607,8,2812.07,0.15,-114.53
ORD110542,2034,278,3,20230607,8,2812.07,0.15,-114.53
ORD110543,892,352,9,20241210,5,1809.04,0.3,-285.13
ORD110543,2428,352,9,20241210,5,1809.04,0.3,-285.13
ORD110543,3524,352,9,20241210,5,1809.04,0.3,-285.13
ORD110544,1600,23,8,20220101,3,359.22,0.05,78.12
ORD110544,4517,23,8,20220101,3,359.22,0.05,78.12
ORD110544,4944,23,8,20220101,3,359.22,0.05,78.12
ORD110545,3517,91,10,20240826,9,3874.11,0.3,-371.21
ORD110545,3614,91,10,20240826,9,3874.11,0.3,-371.21
ORD110545,3704,91,10,20240826,9,3874.11,0.3,-371.21
ORD110546,706,46,14,20220730,2,3829.05,0.2,-291.48
ORD110546,1858,46,14,20220730,2,3829.05,0.2,-291.48
ORD110546,3426,46,14,20220730,2,3829.05,0.2,-291.48
ORD110547,99,18,10,20240226,2,1088.08,0.15,-28.0
ORD110547,1423,18,10,20240226,2,1088.08,0.15,-28.0
ORD110547,4640,18,10,20240226,2,1088.08,0.15,-28.0
ORD110548,1481,216,24,20231102,1,1459.71,0.0,158.74
ORD110548,4945,216,24,20231102,1,1459.71,0.0,158.74
ORD110548,5201,216,24,20231102,1,1459.71,0.0,158.74
ORD110549,2369,29,18,20240221,1,1372.43,0.15,167.46
ORD110549,4292,29,18,20240221,1,1372.43,0.15,167.46
ORD110549,4544,29,18,20240221,1,1372.43,0.15,167.46
ORD110550,924,394,20,20231008,6,10318.56,0.05,1062.71
ORD110550,2623,394,20,20231008,6,10318.56,0.05,1062.71
ORD110550,4080,394,20,20231008,6,10318.56,0.05,1062.71
ORD110551,697,290,4,20240823,1,1808.93,0.05,419.03
ORD110551,3883,290,4,20240823,1,1808.93,0.05,419.03
ORD110551,5474,290,4,20240823,1,1808.93,0.05,419.03
ORD110552,2353,405,17,20230527,1,749.56,0.1,38.99
ORD110552,2880,405,17,20230527,1,749.56,0.1,38.99
ORD110552,3023,405,17,20230527,1,749.56,0.1,38.99
ORD110553,2761,273,23,20240730,10,15831.87,0.1,3138.9
ORD110553,4689,273,23,20240730,10,15831.87,0.1,3138.9
ORD110553,5379,273,23,20240730,10,15831.87,0.1,3138.9
ORD110554,2167,265,24,20220221,3,919.4,0.0,123.3
ORD110554,2336,265,24,20220221,3,919.4,0.0,123.3
ORD110554,4645,265,24,20220221,3,919.4,0.0,123.3
ORD110555,3292,254,23,20241029,3,4926.45,0.15,606.59
ORD110555,3726,254,23,20241029,3,4926.45,0.15,606.59
ORD110555,4064,254,23,20241029,3,4926.45,0.15,606.59
ORD110556,3467,150,16,20240517,1,753.04,0.0,139.3
ORD110556,4946,150,16,20240517,1,753.04,0.0,139.3
ORD110556,5747,150,16,20240517,1,753.04,0.0,139.3
ORD110557,2843,428,15,20240830,6,7141.53,0.0,1012.62
ORD110557,2943,428,15,20240830,6,7141.53,0.0,1012.62
ORD110557,3372,428,15,20240830,6,7141.53,0.0,1012.62
ORD110558,4947,42,5,20241003,10,18975.27,0.05,2449.49
ORD110558,5278,42,5,20241003,10,18975.27,0.05,2449.49
ORD110558,5456,42,5,20241003,10,18975.27,0.05,2449.49
ORD110559,1447,437,17,20231021,1,120.76,0.1,20.68
ORD110559,4031,437,17,20231021,1,120.76,0.1,20.68
ORD110559,4728,437,17,20231021,1,120.76,0.1,20.68
ORD110560,2173,431,16,20230526,10,11030.4,0.0,1284.05
ORD110560,2828,431,16,20230526,10,11030.4,0.0,1284.05
ORD110560,4523,431,16,20230526,10,11030.4,0.0,1284.05
ORD110561,2969,136,11,20240825,6,722.99,0.0,171.92
ORD110561,3312,136,11,20240825,6,722.99,0.0,171.92
ORD110561,4948,136,11,20240825,6,722.99,0.0,171.92
ORD110562,3206,39,13,20230822,9,13069.76,0.15,-951.4
ORD110562,3708,39,13,20230822,9,13069.76,0.15,-951.4
ORD110562,4949,39,13,20230822,9,13069.76,0.15,-951.4
ORD110563,580,297,13,20230521,2,651.28,0.05,159.91
ORD110563,3091,297,13,20230521,2,651.28,0.05,159.91
ORD110564,2127,414,20,20241222,4,7157.6,0.05,382.47
ORD110564,4950,414,20,20241222,4,7157.6,0.05,382.47
ORD110565,2370,112,7,20230725,7,7606.83,0.3,-727.39
ORD110565,2793,112,7,20230725,7,7606.83,0.3,-727.39
ORD110565,2805,112,7,20230725,7,7606.83,0.3,-727.39
ORD110566,2219,436,4,20220622,3,3965.69,0.05,61.47
