customer_key,customer_id,segment
2069,CUST2525,Corporate
2070,CUST1169,Home Office
2071,CUST1609,Home Office
2072,CUST1975,Consumer
2073,CUST2821,Home Office
2074,CUST1431,Home Office
2075,CUST1533,Consumer
2076,CUST1837,Home Office
2077,CUST1281,Corporate
2078,CUST1081,Consumer
2079,CUST1119,Home Office
2080,CUST1060,Consumer
2081,CUST2934,Corporate
2082,CUST2570,Home Office
2083,CUST2693,Consumer
2084,CUST2063,Corporate
2085,CUST1575,Home Office
2086,CUST2179,Home Office
2087,CUST1117,Home Office
2088,CUST1386,Consumer
2089,CUST2699,Consumer
2090,CUST1535,Corporate
2091,CUST2850,Corporate
2092,CUST2772,Corporate
2093,CUST1555,Corporate
2094,CUST2722,Consumer
2095,CUST2074,Home Office
2096,CUST2525,Consumer
2097,CUST2827,Home Office
2098,CUST1226,Home Office
2099,CUST1486,Corporate
2100,CUST2147,Home Office
2101,CUST2195,Home Office
2102,CUST1911,Corporate
2103,CUST1280,Corporate
2104,CUST2497,Consumer
2105,CUST2998,Home Office
2106,CUST2568,Home Office
2107,CUST2468,Consumer
2108,CUST2226,Consumer
2109,CUST2846,Corporate
2110,CUST2420,Corporate
2111,CUST1695,Consumer
2112,CUST1892,Home Office
2113,CUST2644,Corporate
2114,CUST1047,Consumer
2115,CUST1974,Home Office
2116,CUST2753,Home Office
2117,CUST1771,Home Office
2118,CUST1414,Home Office
2119,CUST2563,Home Office
2120,CUST1245,Consumer
2121,CUST2910,Home Office
2122,CUST1293,Corporate
2123,CUST2806,Corporate
2124,CUST2679,Consumer
2125,CUST2414,Corporate
2126,CUST2985,Consumer
2127,CUST2872,Consumer
2128,CUST2412,Home Office
2129,CUST2678,Corporate
2130,CUST1903,Home Office
2131,CUST1344,Corporate
2132,CUST1490,Consumer
2133,CUST1648,Corporate
2134,CUST1569,Home Office
2135,CUST1144,Consumer
2136,CUST1723,Home Office
2137,CUST1207,Corporate
2138,CUST2790,Home Office
2139,CUST2272,Consumer
2140,CUST1875,Home Office
2141,CUST1425,Corporate
2142,CUST1871,Corporate
2143,CUST2212,Corporate
2144,CUST2611,Home Office
2145,CUST2372,Corporate
2146,CUST1806,Home Office
2147,CUST1469,Corporate
2148,CUST2480,Home Office
2149,CUST2017,Consumer
2150,CUST1725,Corporate
2151,CUST1146,Corporate
2152,CUST1987,Consumer
2153,CUST2549,Home Office
2154,CUST2695,Corporate
2155,CUST2957,Corporate
2156,CUST1115,Corporate
2157,CUST1539,Consumer
2158,CUST1585,Corporate
2159,CUST2975,Consumer
2160,CUST2389,Home Office
2161,CUST1595,Corporate
2162,CUST2671,Home Office
2163,CUST2723,Home Office
2164,CUST2160,Home Office
2165,CUST2814,Corporate
2166,CUST2211,Consumer
2167,CUST2499,Corporate
2168,CUST1857,Corporate
2169,CUST1724,Home Office
2170,CUST1869,Consumer
2171,CUST2108,Home Office
2172,CUST2479,Corporate
2173,CUST1743,Home Office
2174,CUST2290,Corporate
2175,CUST1636,Home Office
2176,CUST1657,Corporate
2177,CUST1935,Home Office
2178,CUST1596,Corporate
2179,CUST1229,Corporate
2180,CUST1973,Consumer
2181,CUST2326,Corporate
2182,CUST2554,Consumer
2183,CUST1671,Corporate
2184,CUST2583,Consumer
2185,CUST2227,Corporate
2186,CUST1139,Consumer
2187,CUST2941,Consumer
2188,CUST1267,Corporate
2189,CUST2734,Corporate
2190,CUST1532,Home Office
2191,CUST2467,Corporate
2192,CUST2564,Consumer
2193,CUST2548,Home Office
2194,CUST2622,Corporate
2195,CUST1835,Home Office
2196,CUST1530,Home Office
2197,CUST1569,Consumer
2198,CUST1725,Home Office
2199,CUST2584,Corporate
2200,CUST2853,Corporate
2201,CUST1620,Home Office
2202,CUST2454,Consumer
2203,CUST2851,Corporate
2204,CUST2524,Home Office
2205,CUST1461,Corporate
2206,CUST2285,Corporate
2207,CUST2559,Corporate
2208,CUST2780,Consumer
2209,CUST2443,Corporate
2210,CUST1932,Home Office
2211,CUST2057,Home Office
2212,CUST2848,Consumer
2213,CUST2902,Consumer
2214,CUST1302,Consumer
2215,CUST1964,Home Office
2216,CUST1402,Corporate
2217,CUST2354,Consumer
2218,CUST2083,Consumer
2219,CUST1582,Home Office
2220,CUST2783,Consumer
2221,CUST1077,Consumer
2222,CUST1300,Consumer
2223,CUST2580,Consumer
2224,CUST2294,Home Office
2225,CUST2553,Corporate
2226,CUST2110,Consumer
2227,CUST1807,Consumer
2228,CUST1184,Consumer
2229,CUST1299,Consumer
2230,CUST1213,Corporate
2231,CUST1587,Home Office
2232,CUST1430,Consumer
2233,CUST2858,Home Office
2234,CUST1007,Consumer
2235,CUST2989,Home Office
2236,CUST2773,Consumer
2237,CUST2675,Consumer
2238,CUST2979,Corporate
2239,CUST1625,Home Office
2240,CUST2283,Home Office
2241,CUST2195,Corporate
2242,CUST2681,Consumer
2243,CUST2003,Home Office
2244,CUST2178,Consumer
2245,CUST1360,Home Office
2246,CUST1373,Home Office
2247,CUST2495,Corporate
2248,CUST1057,Consumer
2249,CUST2845,Corporate
2250,CUST2991,Corporate
2251,CUST1994,Consumer
2252,CUST1213,Consumer
2253,CUST2578,Consumer
2254,CUST1211,Home Office
2255,CUST1837,Consumer
2256,CUST2021,Consumer
2257,CUST1064,Corporate
2258,CUST1047,Corporate
2259,CUST1147,Corporate
2260,CUST2665,Consumer
2261,CUST3000,Corporate
2262,CUST1599,Home Office
2263,CUST1047,Home Office
2264,CUST1493,Home Office
2265,CUST2565,Consumer
2266,CUST2767,Consumer
2267,CUST2536,Corporate
2268,CUST2991,Home Office
2269,CUST1527,Home Office
2270,CUST2950,Home Office
2271,CUST1872,Corporate
2272,CUST1942,Corporate
2273,CUST1796,Consumer
2274,CUST2563,Corporate
2275,CUST2427,Consumer
2276,CUST1327,Consumer
2277,CUST2095,Consumer
2278,CUST1472,Consumer
2279,CUST1313,Corporate
2280,CUST1851,Consumer
2281,CUST2282,Home Office
2282,CUST1665,Consumer
2283,CUST1832,Home Office
2284,CUST2555,Consumer
2285,CUST2560,Home Office
2286,CUST1876,Corporate
2287,CUST2641,Home Office
2288,CUST2421,Corporate
2289,CUST2843,Consumer
2290,CUST1956,Consumer
2291,CUST2198,Home Office
2292,CUST1008,Consumer
2293,CUST1171,Home Office
2294,CUST1100,Corporate
2295,CUST2521,Home Office
2296,CUST2356,Consumer
2297,CUST1335,Home Office
2298,CUST2380,Corporate
2299,CUST2484,Home Office
2300,CUST1697,Corporate
2301,CUST2809,Home Office
2302,CUST2023,Home Office
2303,CUST2373,Home Office
2304,CUST1022,Consumer
2305,CUST2448,Corporate
2306,CUST2156,Corporate
2307,CUST1158,Corporate
2308,CUST2745,Consumer
2309,CUST2037,Consumer
2310,CUST1781,Home Office
2311,CUST1187,Corporate
2312,CUST1351,Consumer
2313,CUST1621,Consumer
2314,CUST1608,Consumer
2315,CUST2731,Home Office
2316,CUST2558,Consumer
2317,CUST1449,Home Office
2318,CUST1190,Corporate
2319,CUST2135,Home Office
2320,CUST2982,Consumer
2321,CUST1383,Home Office
2322,CUST2921,Home Office
2323,CUST1804,Consumer
2324,CUST2569,Corporate
2325,CUST2744,Consumer
2326,CUST1863,Corporate
2327,CUST2148,Corporate
2328,CUST1066,Corporate
2329,CUST2373,Corporate
2330,CUST1209,Corporate
2331,CUST1393,Consumer
2332,CUST1284,Home Office
2333,CUST2205,Consumer
2334,CUST1379,Consumer
2335,CUST2228,Corporate
2336,CUST2499,Home Office
2337,CUST1349,Home Office
2338,CUST2561,Home Office
2339,CUST2396,Home Office
2340,CUST2530,Corporate
2341,CUST1633,Consumer
2342,CUST1344,Home Office
2343,CUST1215,Corporate
2344,CUST2548,Consumer
2345,CUST1991,Home Office
2346,CUST2041,Corporate
2347,CUST2907,Consumer
2348,CUST2897,Home Office
2349,CUST1505,Consumer
2350,CUST2818,Home Office
2351,CUST2173,Home Office
2352,CUST2060,Consumer
2353,CUST2655,Consumer
2354,CUST1963,Corporate
2355,CUST1716,Corporate
2356,CUST1587,Corporate
2357,CUST1646,Home Office
2358,CUST2131,Home Office
2359,CUST1067,Corporate
2360,CUST1136,Home Office
2361,CUST1873,Home Office
2362,CUST1163,Home Office
2363,CUST2946,Home Office
2364,CUST2798,Corporate
2365,CUST1019,Home Office
2366,CUST1624,Consumer
2367,CUST2597,Corporate
2368,CUST2436,Corporate
2369,CUST1746,Consumer
2370,CUST2927,Consumer
2371,CUST1901,Corporate
2372,CUST2463,Corporate
2373,CUST1599,Corporate
2374,CUST2836,Corporate
2375,CUST2003,Consumer
2376,CUST2964,Corporate
2377,CUST1181,Consumer
2378,CUST2177,Corporate
2379,CUST2710,Home Office
2380,CUST1695,Corporate
2381,CUST2919,Home Office
2382,CUST2073,Corporate
2383,CUST1136,Corporate
2384,CUST2610,Consumer
2385,CUST2616,Home Office
2386,CUST1910,Corporate
2387,CUST2353,Home Office
2388,CUST1112,Consumer
2389,CUST1925,Consumer
2390,CUST2041,Home Office
2391,CUST2802,Home Office
2392,CUST2619,Consumer
2393,CUST1150,Corporate
2394,CUST2526,Consumer
2395,CUST1219,Home Office
2396,CUST1508,Consumer
2397,CUST1617,Corporate
2398,CUST1108,Home Office
2399,CUST2020,Home Office
2400,CUST1924,Corporate
2401,CUST2546,Home Office
2402,CUST1464,Corporate
2403,CUST1396,Consumer
2404,CUST2743,Consumer
2405,CUST2490,Consumer
2406,CUST1846,Corporate
2407,CUST1174,Corporate
2408,CUST2059,Home Office
2409,CUST1174,Consumer
2410,CUST1337,Corporate
2411,CUST2202,Corporate
2412,CUST2504,Home Office
2413,CUST2309,Consumer
2414,CUST1124,Home Office
2415,CUST2568,Corporate
2416,CUST2259,Home Office
2417,CUST2672,Home Office
2418,CUST1302,Corporate
2419,CUST2000,Consumer
2420,CUST1146,Home Office
2421,CUST2504,Consumer
2422,CUST1359,Home Office
2423,CUST1301,Corporate
2424,CUST2268,Corporate
2425,CUST2783,Corporate
2426,CUST1168,Corporate
2427,CUST2763,Corporate
2428,CUST2305,Consumer
2429,CUST1002,Corporate
2430,CUST1071,Corporate
2431,CUST1033,Home Office
2432,CUST1807,Home Office
2433,CUST2573,Consumer
2434,CUST1778,Consumer
2435,CUST1244,Home Office
2436,CUST1678,Corporate
2437,CUST1618,Corporate
2438,CUST2153,Corporate
2439,CUST2398,Corporate
2440,CUST2741,Corporate
2441,CUST2596,Consumer
2442,CUST2754,Consumer
2443,CUST2978,Consumer
2444,CUST2876,Home Office
2445,CUST2910,Corporate
2446,CUST2033,Corporate
2447,CUST2527,Consumer
2448,CUST1818,Home Office
2449,CUST2086,Home Office
2450,CUST1755,Home Office
2451,CUST2553,Home Office
2452,CUST1401,Consumer
2453,CUST2419,Consumer
2454,CUST1487,Corporate
2455,CUST2881,Corporate
2456,CUST2529,Home Office
2457,CUST2566,Corporate
2458,CUST2298,Corporate
2459,CUST1640,Consumer
2460,CUST1230,Corporate
2461,CUST2763,Consumer
2462,CUST2455,Corporate
2463,CUST2590,Consumer
2464,CUST2138,Consumer
2465,CUST2733,Consumer
2466,CUST1701,Consumer
2467,CUST2869,Corporate
2468,CUST2170,Corporate
2469,CUST1545,Corporate
2470,CUST2956,Corporate
2471,CUST2143,Consumer
2472,CUST2688,Consumer
2473,CUST1634,Consumer
2474,CUST2201,Consumer
2475,CUST2651,Consumer
2476,CUST1230,Home Office
2477,CUST2724,Consumer
2478,CUST1933,Home Office
2479,CUST2113,Consumer
2480,CUST1850,Consumer
2481,CUST2824,Corporate
2482,CUST1542,Home Office
2483,CUST2009,Home Office
2484,CUST1146,Consumer
2485,CUST2546,Consumer
2486,CUST2928,Corporate
2487,CUST2434,Home Office
2488,CUST2126,Consumer
2489,CUST2222,Corporate
2490,CUST1192,Home Office
2491,CUST2155,Home Office
2492,CUST1813,Corporate
2493,CUST2599,Home Office
2494,CUST1125,Home Office
2495,CUST2416,Home Office
2496,CUST2138,Corporate
2497,CUST1158,Consumer
2498,CUST2280,Home Office
2499,CUST1447,Consumer
2500,CUST2516,Consumer
2501,CUST1460,Corporate
2502,CUST1198,Corporate
2503,CUST2607,Consumer
2504,CUST2145,Consumer
2505,CUST1027,Corporate
2506,CUST2901,Corporate
2507,CUST2710,Consumer
2508,CUST2743,Corporate
2509,CUST1018,Home Office
2510,CUST2731,Corporate
2511,CUST2253,Corporate
2512,CUST1439,Home Office
2513,CUST1710,Corporate
2514,CUST1889,Home Office
2515,CUST1539,Corporate
2516,CUST2185,Corporate
2517,CUST1962,Home Office
2518,CUST2836,Consumer
2519,CUST1984,Consumer
2520,CUST2795,Home Office
2521,CUST1492,Home Office
2522,CUST2151,Corporate
2523,CUST2990,Corporate
2524,CUST2518,Home Office
2525,CUST2421,Home Office
2526,CUST2413,Corporate
2527,CUST2956,Home Office
2528,CUST1740,Corporate
2529,CUST2712,Home Office
2530,CUST2879,Home Office
2531,CUST1600,Corporate
2532,CUST2375,Home Office
2533,CUST1714,Home Office
2534,CUST2102,Corporate
2535,CUST2225,Corporate
2536,CUST2328,Consumer
2537,CUST2028,Consumer
2538,CUST1799,Home Office
2539,CUST2613,Consumer
2540,CUST1854,Corporate
2541,CUST1532,Consumer
2542,CUST1156,Consumer
2543,CUST1208,Consumer
2544,CUST1773,Consumer
2545,CUST1254,Consumer
2546,CUST2547,Consumer
2547,CUST1451,Home Office
2548,CUST1786,Consumer
2549,CUST2674,Consumer
2550,CUST1992,Corporate
2551,CUST1776,Home Office
2552,CUST1235,Consumer
2553,CUST1101,Home Office
2554,CUST2001,Consumer
2555,CUST2817,Corporate
2556,CUST1241,Consumer
2557,CUST2203,Corporate
2558,CUST1618,Home Office
2559,CUST2514,Home Office
2560,CUST1261,Home Office
2561,CUST2446,Consumer
2562,CUST1466,Consumer
2563,CUST2496,Consumer
2564,CUST2291,Corporate
2565,CUST1113,Corporate
2566,CUST2332,Home Office
2567,CUST1009,Corporate
2568,CUST2087,Corporate
2569,CUST1932,Consumer
2570,CUST2261,Home Office
2571,CUST1026,Consumer
2572,CUST1411,Corporate
2573,CUST2647,Corporate
2574,CUST1703,Corporate
2575,CUST1428,Consumer
2576,CUST1938,Home Office
2577,CUST2128,Consumer
2578,CUST2601,Corporate
2579,CUST2936,Consumer
2580,CUST1971,Corporate
2581,CUST2093,Consumer
2582,CUST2267,Corporate
2583,CUST1161,Consumer
2584,CUST1002,Home Office
2585,CUST1910,Home Office
2586,CUST2535,Corporate
2587,CUST1191,Consumer
2588,CUST2396,Corporate
2589,CUST1762,Consumer
2590,CUST2078,Consumer
2591,CUST1918,Corporate
2592,CUST2830,Home Office
2593,CUST2043,Corporate
2594,CUST2495,Consumer
2595,CUST1574,Corporate
2596,CUST1582,Consumer
2597,CUST1553,Home Office
2598,CUST1809,Corporate
2599,CUST2670,Consumer
2600,CUST2278,Consumer
2601,CUST2144,Corporate
2602,CUST2949,Consumer
2603,CUST2205,Corporate
2604,CUST1261,Consumer
2605,CUST2706,Home Office
2606,CUST1750,Consumer
2607,CUST1946,Corporate
2608,CUST1649,Home Office
2609,CUST2511,Home Office
2610,CUST2755,Corporate
2611,CUST2162,Home Office
2612,CUST2401,Corporate
2613,CUST1051,Consumer
2614,CUST1180,Home Office
2615,CUST1398,Home Office
2616,CUST1872,Home Office
2617,CUST1204,Consumer
2618,CUST2686,Home Office
2619,CUST1472,Home Office
2620,CUST2529,Corporate
2621,CUST2185,Home Office
2622,CUST1467,Consumer
2623,CUST1747,Home Office
2624,CUST1606,Consumer
2625,CUST2318,Consumer
2626,CUST1983,Consumer
2627,CUST2275,Corporate
2628,CUST1658,Home Office
2629,CUST1561,Consumer
2630,CUST1771,Consumer
2631,CUST1892,Consumer
2632,CUST1192,Corporate
2633,CUST2279,Corporate
2634,CUST2295,Consumer
2635,CUST2649,Home Office
2636,CUST1048,Consumer
2637,CUST2350,Consumer
2638,CUST2404,Consumer
2639,CUST1774,Consumer
2640,CUST2338,Consumer
2641,CUST1122,Home Office
2642,CUST1309,Consumer
2643,CUST2658,Home Office
2644,CUST2581,Corporate
2645,CUST1413,Home Office
2646,CUST2773,Corporate
2647,CUST1320,Home Office
2648,CUST2103,Consumer
2649,CUST1134,Consumer
2650,CUST2307,Corporate
2651,CUST1318,Home Office
2652,CUST1682,Corporate
2653,CUST2393,Corporate
2654,CUST1243,Corporate
2655,CUST2122,Corporate
2656,CUST2861,Corporate
2657,CUST2709,Consumer
2658,CUST2137,Consumer
2659,CUST1440,Consumer
2660,CUST2542,Corporate
2661,CUST2640,Home Office
2662,CUST2379,Home Office
2663,CUST1867,Home Office
2664,CUST2342,Consumer
2665,CUST1244,Corporate
2666,CUST1769,Home Office
2667,CUST1712,Home Office
2668,CUST1485,Consumer
2669,CUST2607,Corporate
2670,CUST1902,Consumer
2671,CUST1478,Home Office
2672,CUST2986,Home Office
2673,CUST2475,Consumer
2674,CUST2663,Home Office
2675,CUST2037,Home Office
2676,CUST2434,Corporate
2677,CUST2637,Home Office
2678,CUST2684,Consumer
2679,CUST2722,Home Office
2680,CUST1008,Corporate
2681,CUST2049,Home Office
2682,CUST2263,Home Office
2683,CUST2459,Corporate
2684,CUST1263,Corporate
2685,CUST1563,Consumer
2686,CUST2912,Corporate
2687,CUST2360,Corporate
2688,CUST1337,Home Office
2689,CUST2973,Consumer
2690,CUST2280,Corporate
2691,CUST2215,Home Office
2692,CUST2959,Consumer
2693,CUST1260,Consumer
2694,CUST1441,Home Office
2695,CUST2129,Home Office
2696,CUST1972,Consumer
2697,CUST1927,Consumer
2698,CUST2293,Home Office
2699,CUST2562,Corporate
2700,CUST1202,Home Office
2701,CUST1924,Home Office
2702,CUST2597,Home Office
2703,CUST1105,Home Office
2704,CUST1926,Consumer
2705,CUST1247,Consumer
2706,CUST1788,Home Office
2707,CUST1943,Corporate
2708,CUST2200,Consumer
2709,CUST1128,Consumer
2710,CUST2725,Home Office
2711,CUST1914,Home Office
2712,CUST1102,Corporate
2713,CUST2484,Corporate
2714,CUST1208,Corporate
2715,CUST2456,Corporate
2716,CUST2674,Home Office
2717,CUST1661,Home Office
2718,CUST2914,Consumer
2719,CUST2507,Consumer
2720,CUST2234,Corporate
2721,CUST1593,Home Office
2722,CUST1562,Consumer
2723,CUST1370,Consumer
2724,CUST1522,Home Office
2725,CUST2223,Home Office
2726,CUST1244,Consumer
2727,CUST1178,Consumer
2728,CUST2094,Consumer
2729,CUST1410,Corporate
2730,CUST1865,Corporate
2731,CUST2458,Consumer
2732,CUST1082,Home Office
2733,CUST2335,Consumer
2734,CUST2628,Consumer
2735,CUST2075,Corporate
2736,CUST1346,Consumer
2737,CUST2771,Home Office
2738,CUST1538,Corporate
2739,CUST1138,Consumer
2740,CUST1900,Corporate
2741,CUST2765,Consumer
2742,CUST1261,Corporate
2743,CUST1908,Corporate
2744,CUST1464,Consumer
2745,CUST1035,Consumer
2746,CUST2693,Home Office
2747,CUST2555,Home Office
2748,CUST1486,Consumer
2749,CUST1438,Home Office
2750,CUST1720,Home Office
2751,CUST1030,Consumer
2752,CUST2511,Corporate
2753,CUST1141,Consumer
2754,CUST2084,Consumer
2755,CUST1015,Consumer
2756,CUST2720,Corporate
2757,CUST2948,Corporate
2758,CUST1955,Corporate
2759,CUST2894,Consumer
2760,CUST2362,Consumer
2761,CUST1631,Consumer
2762,CUST1979,Consumer
2763,CUST1008,Home Office
2764,CUST1166,Home Office
2765,CUST2714,Consumer
2766,CUST1465,Consumer
2767,CUST1323,Home Office
2768,CUST1459,Home Office
2769,CUST1357,Corporate
2770,CUST1045,Consumer
2771,CUST1693,Home Office
2772,CUST1163,Corporate
2773,CUST2515,Corporate
2774,CUST2990,Home Office
2775,CUST1040,Home Office
2776,CUST2011,Consumer
2777,CUST2141,Home Office
2778,CUST2778,Corporate
2779,CUST2075,Consumer
2780,CUST1641,Corporate
2781,CUST2277,Corporate
2782,CUST1904,Consumer
2783,CUST2526,Corporate
2784,CUST1888,Consumer
2785,CUST2160,Corporate
2786,CUST2768,Corporate
2787,CUST2140,Home Office
2788,CUST1023,Home Office
2789,CUST2054,Consumer
2790,CUST1093,Consumer
2791,CUST1137,Consumer
2792,CUST1710,Home Office
2793,CUST2927,Corporate
2794,CUST2342,Corporate
2795,CUST1297,Home Office
2796,CUST1947,Consumer
2797,CUST2720,Consumer
2798,CUST1840,Home Office
2799,CUST1159,Consumer
2800,CUST2991,Consumer
2801,CUST1686,Consumer
2802,CUST2099,Consumer
2803,CUST2200,Home Office
2804,CUST1381,Consumer
2805,CUST2927,Home Office
2806,CUST1954,Home Office
2807,CUST2800,Corporate
2808,CUST1225,Consumer
2809,CUST2244,Home Office
2810,CUST1983,Corporate
2811,CUST1856,Home Office
2812,CUST1993,Consumer
2813,CUST1360,Consumer
2814,CUST2761,Consumer
2815,CUST2855,Consumer
2816,CUST2501,Corporate
2817,CUST1697,Consumer
2818,CUST1828,Consumer
2819,CUST1138,Corporate
2820,CUST1130,Consumer
2821,CUST2481,Home Office
2822,CUST2395,Home Office
2823,CUST1017,Consumer
2824,CUST1510,Corporate
2825,CUST2260,Corporate
2826,CUST1173,Consumer
2827,CUST1330,Home Office
2828,CUST1743,Corporate
2829,CUST1524,Corporate
2830,CUST2544,Home Office
2831,CUST2095,Corporate
2832,CUST2208,Home Office
2833,CUST2592,Home Office
2834,CUST1294,Home Office
2835,CUST1194,Corporate
2836,CUST2600,Consumer
2837,CUST1721,Corporate
2838,CUST1062,Consumer
2839,CUST2232,Home Office
2840,CUST2858,Consumer
2841,CUST1959,Consumer
2842,CUST1204,Corporate
2843,CUST2749,Corporate
2844,CUST2182,Corporate
2845,CUST2860,Home Office
2846,CUST1132,Home Office
2847,CUST2483,Home Office
2848,CUST1969,Home Office
2849,CUST2942,Consumer
2850,CUST1333,Corporate
2851,CUST1321,Consumer
2852,CUST2588,Corporate
2853,CUST2283,Corporate
2854,CUST1020,Corporate
2855,CUST1836,Consumer
2856,CUST2619,Corporate
2857,CUST2814,Consumer
2858,CUST1430,Corporate
2859,CUST1480,Corporate
2860,CUST2288,Consumer
2861,CUST2229,Corporate
2862,CUST2998,Consumer
2863,CUST1280,Consumer
2864,CUST1161,Corporate
2865,CUST1055,Consumer
2866,CUST2920,Corporate
2867,CUST2539,Consumer
2868,CUST1835,Corporate
2869,CUST1490,Home Office
2870,CUST1780,Corporate
2871,CUST2740,Home Office
2872,CUST2439,Home Office
2873,CUST1288,Corporate
2874,CUST1783,Consumer
2875,CUST2354,Home Office
2876,CUST1603,Corporate
2877,CUST1140,Corporate
2878,CUST2559,Home Office
2879,CUST2105,Consumer
2880,CUST2655,Corporate
2881,CUST2590,Corporate
2882,CUST1499,Consumer
2883,CUST2904,Consumer
2884,CUST2501,Home Office
2885,CUST1456,Corporate
2886,CUST1151,Corporate
2887,CUST1240,Home Office
2888,CUST1189,Home Office
2889,CUST1686,Home Office
2890,CUST2438,Corporate
2891,CUST1520,Consumer
2892,CUST2808,Consumer
2893,CUST1462,Corporate
2894,CUST1772,Home Office
2895,CUST2060,Corporate
2896,CUST1698,Consumer
2897,CUST1447,Corporate
2898,CUST2781,Home Office
2899,CUST1586,Consumer
2900,CUST2906,Home Office
2901,CUST2814,Home Office
2902,CUST1154,Consumer
2903,CUST1288,Consumer
2904,CUST2462,Home Office
2905,CUST2756,Home Office
2906,CUST2633,Consumer
2907,CUST2091,Home Office
2908,CUST1079,Home Office
2909,CUST1733,Home Office
2910,CUST1025,Home Office
2911,CUST1488,Home Office
2912,CUST2036,Consumer
2913,CUST1233,Consumer
2914,CUST2461,Corporate
2915,CUST1090,Corporate
2916,CUST1670,Corporate
2917,CUST2615,Consumer
2918,CUST2958,Home Office
2919,CUST1029,Corporate
2920,CUST1000,Home Office
2921,CUST2778,Consumer
2922,CUST1874,Corporate
2923,CUST1436,Corporate
2924,CUST2579,Home Office
2925,CUST2675,Home Office
2926,CUST2091,Corporate
2927,CUST1602,Corporate
2928,CUST1802,Corporate
2929,CUST2824,Consumer
2930,CUST1763,Consumer
2931,CUST2436,Home Office
2932,CUST1068,Home Office
2933,CUST2434,Consumer
2934,CUST2725,Consumer
2935,CUST1021,Corporate
2936,CUST2364,Corporate
2937,CUST2320,Corporate
2938,CUST1187,Home Office
2939,CUST2948,Home Office
2940,CUST1679,Corporate
2941,CUST1139,Home Office
2942,CUST2519,Consumer
2943,CUST2749,Home Office
2944,CUST2048,Home Office
2945,CUST1782,Home Office
2946,CUST1181,Home Office
2947,CUST2870,Consumer
2948,CUST2312,Consumer
2949,CUST2092,Consumer
2950,CUST2614,Consumer
2951,CUST2936,Corporate
2952,CUST1255,Corporate
2953,CUST2692,Home Office
2954,CUST1253,Corporate
2955,CUST2661,Home Office
2956,CUST2764,Corporate
2957,CUST2054,Corporate
2958,CUST1952,Corporate
2959,CUST1820,Corporate
2960,CUST1079,Corporate
2961,CUST2602,Home Office
2962,CUST2129,Corporate
2963,CUST1038,Corporate
2964,CUST1363,Consumer
2965,CUST2602,Consumer
2966,CUST2954,Home Office
2967,CUST2652,Consumer
2968,CUST1751,Corporate
2969,CUST2624,Consumer
2970,CUST2941,Corporate
2971,CUST2848,Corporate
2972,CUST1518,Corporate
2973,CUST1934,Corporate
2974,CUST1308,Corporate
2975,CUST1405,Consumer
2976,CUST1429,Home Office
2977,CUST2119,Home Office
2978,CUST2819,Home Office
2979,CUST1329,Consumer
2980,CUST2101,Corporate
2981,CUST2309,Home Office
2982,CUST1204,Home Office
2983,CUST1800,Consumer
2984,CUST2682,Home Office
2985,CUST2192,Consumer
2986,CUST1413,Consumer
2987,CUST1016,Home Office
2988,CUST1377,Consumer
2989,CUST1766,Corporate
2990,CUST2171,Corporate
2991,CUST1849,Consumer
2992,CUST1402,Home Office
2993,CUST2771,Consumer
2994,CUST1400,Corporate
2995,CUST1744,Home Office
2996,CUST2463,Home Office
2997,CUST1938,Corporate
2998,CUST1469,Consumer
2999,CUST2488,Home Office
3000,CUST1296,Corporate
3001,CUST1834,Corporate
3002,CUST1810,Home Office
3003,CUST2917,Home Office
3004,CUST2685,Home Office
3005,CUST1123,Corporate
3006,CUST2449,Consumer
3007,CUST2243,Corporate
3008,CUST2521,Consumer
3009,CUST2207,Consumer
3010,CUST2888,Consumer
3011,CUST1673,Consumer
3012,CUST2678,Consumer
3013,CUST2627,Consumer
3014,CUST2885,Consumer
3015,CUST2046,Consumer
3016,CUST1948,Consumer
3017,CUST1286,Consumer
3018,CUST1501,Home Office
3019,CUST2891,Consumer
3020,CUST2984,Corporate
3021,CUST2257,Corporate
3022,CUST2522,Corporate
3023,CUST2655,Home Office
3024,CUST2112,Consumer
3025,CUST2985,Corporate
3026,CUST2262,Home Office
3027,CUST2630,Home Office
3028,CUST2491,Home Office
3029,CUST1455,Consumer
3030,CUST1825,Home Office
3031,CUST2775,Home Office
3032,CUST2676,Consumer
3033,CUST1423,Home Office
3034,CUST1784,Corporate
3035,CUST2438,Consumer
3036,CUST1614,Corporate
3037,CUST1525,Home Office
3038,CUST2281,Home Office
3039,CUST1817,Consumer
3040,CUST1339,Consumer
3041,CUST1786,Corporate
3042,CUST1638,Corporate
3043,CUST2531,Home Office
3044,CUST1550,Corporate
3045,CUST2038,Corporate
3046,CUST2004,Home Office
3047,CUST2889,Corporate
3048,CUST1072,Home Office
3049,CUST1474,Consumer
3050,CUST2056,Corporate
3051,CUST1707,Consumer
3052,CUST1282,Home Office
3053,CUST2392,Corporate
3054,CUST2073,Home Office
3055,CUST2253,Consumer
3056,CUST2268,Consumer
3057,CUST2476,Home Office
3058,CUST1617,Consumer
3059,CUST1286,Home Office
3060,CUST1433,Consumer
3061,CUST2426,Consumer
3062,CUST1565,Consumer
3063,CUST2441,Consumer
3064,CUST1684,Corporate
3065,CUST1374,Home Office
3066,CUST2450,Home Office
3067,CUST1994,Corporate
